max x,max y,max z,min x,min y,min z,mean x,mean y,mean z,std x,std y,std z,max diff x,max diff y,max diff z,max E,min E,mean E,std E,class,hand
0.25,1.3125,-0.046875,-1.25,0.0,-1.375,-0.501953125,0.5154296875,-0.6076171875,0.3387045296451211,0.2993703444273385,0.3237603139634326,0.578125,0.3125,0.375,1.6636773321846396,0.5696164416736933,1.0598349568333458,0.2669276208499912,walking,rightHand
0.78125,0.984375,1.375,-1.578125,-0.78125,-1.890625,-0.49580078125,0.153125,-0.20693359375,0.3226806768939504,0.3846488612517451,0.8112456052155232,1.40625,0.671875,1.4375,2.0576410568293975,0.5867182298599558,1.067585952481834,0.2780990150764591,walking,rightHand
-0.09375,0.140625,0.953125,-1.15625,-1.578125,-1.15625,-0.58759765625,-0.7248046875,-0.14384765625,0.20259968413346977,0.31021168615876077,0.3792267723988689,0.40625,0.453125,0.359375,1.8040617150959664,0.6991205412874092,1.0642551676468064,0.19554787082491196,walking,rightHand
0.453125,0.359375,1.28125,-2.0,-0.390625,-1.0625,-0.864453125,-0.06884765625,-0.18251953125,0.3344931332641446,0.17228364866082735,0.4760063736102135,2.328125,0.4375,1.1875,2.267348482396343,0.39805435008928114,1.0435736650819716,0.2500516390860668,walking,rightHand
-0.1875,0.5,0.859375,-1.59375,-0.84375,-1.0,-0.828125,-0.1794921875,-0.22294921875,0.24531278166670523,0.3061560646231953,0.45615859218244487,0.5,0.296875,0.4375,1.755919119186587,0.6006994620856589,1.038780304795064,0.22064151293778844,walking,rightHand
0.375,-0.09375,0.390625,-1.375,-1.609375,-1.015625,-0.55361328125,-0.69501953125,-0.1751953125,0.32632838608589293,0.3465304036670657,0.3502125659225986,1.15625,0.4375,0.609375,1.6722400302438643,0.4014135180832853,1.0607397675923884,0.20583707220428255,walking,rightHand
-0.03125,1.421875,0.796875,-2.0,-1.328125,-0.734375,-0.73115234375,-0.3671875,-0.028125,0.35740675150368345,0.5366705745809707,0.34448089107530744,0.984375,0.578125,0.46875,2.4543687133863976,0.42961647140211,1.0377300342526008,0.35381072319006907,walking,rightHand
0.0,-0.015625,0.625,-1.8125,-1.609375,-1.203125,-0.6541015625,-0.5759765625,-0.30263671875,0.31198605290407255,0.3273706677232912,0.3556907205957715,0.8125,0.390625,0.5625,1.9048406675493885,0.4968160342370202,1.0516956401709696,0.27302538224765555,walking,rightHand
0.03125,-0.328125,0.453125,-1.09375,-1.484375,-0.90625,-0.52763671875,-0.848828125,-0.11328125,0.2624949804090582,0.2431093292754084,0.23064710845778477,0.546875,0.53125,0.390625,1.7079204277424636,0.5524271728019903,1.0645059666739287,0.24291874373736827,walking,rightHand
-0.015625,-0.40625,0.15625,-1.09375,-1.46875,-0.625,-0.50673828125,-0.83603515625,-0.08916015625,0.25497832824917555,0.23366307542442244,0.13963990300123943,0.390625,0.5,0.203125,1.7725941001114722,0.5261705700150855,1.0160791363567208,0.2644817892260038,walking,rightHand
0.078125,-0.40625,0.125,-1.078125,-1.53125,-0.671875,-0.48974609375,-0.8529296875,-0.12041015625,0.21464052441531276,0.2431525110089646,0.19400087793390627,0.46875,0.484375,0.15625,1.6538898277999052,0.6459383315185746,1.034800288677569,0.23086298622791543,walking,rightHand
0.109375,-0.546875,0.40625,-0.84375,-1.671875,-0.140625,-0.27275390625,-0.96181640625,0.13046875,0.17312427339145198,0.21974970124060936,0.1178711062169928,0.5,0.359375,0.21875,1.706704953082108,0.5631506653418781,1.0289179393865013,0.22299286665243995,walking,rightHand
0.5,1.25,1.09375,-1.6875,-1.609375,-0.375,-0.5390625,-0.23173828125,0.27802734375,0.41486318617931783,0.7380555639562694,0.2380967402517911,1.015625,0.4375,0.78125,2.1264356363701675,0.213668661424646,1.0479972078341775,0.30424262991629236,walking,rightHand
0.359375,0.84375,0.765625,-0.859375,-1.875,-0.28125,-0.46044921875,-0.79423828125,0.10107421875,0.21954120359074136,0.5036784339032794,0.19821581792333007,0.515625,0.515625,0.296875,2.053959590644373,0.6436665601264369,1.0616250690168145,0.2558371779060743,walking,rightHand
0.046875,-0.671875,0.421875,-0.71875,-1.53125,-0.109375,-0.287109375,-0.974609375,0.12431640625,0.15659111742436319,0.16854851630513845,0.10391597499354503,0.25,0.34375,0.15625,1.5787436906049697,0.7177302548659907,1.0398922323651267,0.1728883067074836,walking,rightHand
0.109375,-0.6875,0.421875,-0.984375,-1.65625,-0.265625,-0.32841796875,-1.01201171875,0.10498046875,0.21505093372795006,0.2097574791007319,0.13763050235408578,0.265625,0.421875,0.203125,1.7598772595695418,0.7429683392480463,1.097182600740241,0.2191858221566879,walking,rightHand
0.25,-0.609375,0.515625,-0.828125,-1.578125,-0.1875,-0.29755859375,-0.9765625,0.123046875,0.16665757832249392,0.19491212894790885,0.126268013340684,0.359375,0.390625,0.28125,1.6660969078207906,0.677664013818795,1.047389992891369,0.20442546608762716,walking,rightHand
0.171875,-0.484375,0.5,-0.9375,-1.640625,-0.109375,-0.37265625,-0.9162109375,0.11875,0.21966201390721513,0.22148092814182016,0.12939644681409612,0.359375,0.5,0.265625,1.7425202877226422,0.6534538645727026,1.0278445074497944,0.22270658019519776,walking,rightHand
0.5,-0.140625,0.5,-1.390625,-1.640625,-1.0,-0.47412109375,-0.85048828125,-0.05654296875,0.2991551529013732,0.30446944742884274,0.32495271276901566,0.578125,0.640625,0.921875,1.8023693173847584,0.4116231210099841,1.083816584465067,0.25108744899780006,walking,rightHand
0.140625,-0.1875,0.421875,-1.328125,-1.84375,-0.25,-0.540234375,-0.79482421875,0.0658203125,0.3325687877343252,0.28534816614642533,0.14234931117846517,0.390625,0.59375,0.1875,2.0804732972631492,0.432448515721814,1.0337907555084493,0.2657275310755305,walking,rightHand
-0.046875,-0.234375,0.5,-1.125,-1.578125,-0.609375,-0.61162109375,-0.70419921875,-0.11875,0.2617136347535882,0.2931935229200117,0.22778133306270704,0.34375,0.390625,0.453125,1.6392106999254246,0.5721822944875173,1.0107596706876132,0.2606127791618873,walking,rightHand
-0.078125,0.765625,1.234375,-1.65625,-1.296875,-0.65625,-0.7373046875,-0.43095703125,0.27919921875,0.287129471270217,0.43671478796047625,0.29808087328088534,0.765625,0.8125,1.15625,1.8504908554894293,0.5058254392574577,1.0466668903600822,0.26830104140630123,walking,rightHand
0.109375,-0.015625,1.15625,-1.328125,-1.34375,0.15625,-0.5849609375,-0.5924479166666666,0.5333658854166666,0.35213175768999977,0.31891174516806425,0.2733693034474897,0.578125,0.5,0.4375,2.0040851832881255,0.43554249577394855,1.0692092434666096,0.36487553677411444,walking,rightHand
0.203125,0.625,1.171875,-0.75,-1.5625,0.109375,-0.26708984375,-0.47119140625,0.48125,0.1869899121210509,0.6445367963002265,0.2914742739222291,0.296875,0.515625,0.265625,1.70884932502108,0.5175154738024749,1.0059797408153353,0.21272445908751147,walking,rightHand
-0.109375,-0.3125,0.71875,-0.921875,-2.0,0.046875,-0.36689453125,-0.88818359375,0.27353515625,0.14495296525350965,0.3019268066350418,0.15060556561376925,0.453125,1.03125,0.3125,2.2010739566175417,0.43889287203712934,1.011491260399575,0.3314902015045386,walking,rightHand
-0.046875,-0.546875,0.734375,-0.796875,-1.75,0.046875,-0.3353515625,-0.9091796875,0.2609375,0.13490037684184408,0.2604511818715103,0.15792926241232383,0.515625,0.875,0.328125,1.9065061303337054,0.6316057166064918,1.0173063268400686,0.28817461776903813,walking,rightHand
-0.015625,-0.328125,0.84375,-1.140625,-1.875,-0.046875,-0.3646484375,-0.88359375,0.26865234375,0.17375320524819454,0.27559055194106774,0.1588762860444284,0.328125,1.078125,0.40625,2.034192580146973,0.5497691276799744,1.0177674925842042,0.284776290889508,walking,rightHand
0.1875,0.1875,1.125,-1.28125,-1.8125,0.03125,-0.41748046875,-0.79677734375,0.35810546875,0.28926055000889,0.31603006611251777,0.2234719736003641,0.484375,0.859375,0.484375,2.001525297273307,0.3251351882294502,1.0339329310990109,0.3178439940978349,walking,rightHand
-0.109375,-0.546875,0.640625,-0.796875,-1.59375,0.046875,-0.37578125,-0.87666015625,0.25439453125,0.13377925751238878,0.23310779594564363,0.14391324853107276,0.3125,0.546875,0.25,1.796603240319075,0.6049518963314356,0.9972904416653998,0.2696173249774687,walking,rightHand
-0.109375,-0.515625,0.5625,-0.765625,-1.921875,0.015625,-0.359765625,-0.8908203125,0.25791015625,0.14246319986454273,0.2309131618235757,0.13496989762503542,0.375,0.703125,0.296875,2.1026513211003386,0.5941610419322357,1.0104205803773465,0.24534837025514575,walking,rightHand
-0.09375,-0.5,0.703125,-0.921875,-1.78125,0.015625,-0.36650390625,-0.89326171875,0.25068359375,0.13411223388596674,0.2816658235620854,0.1497195326847825,0.375,0.765625,0.390625,1.9509362736260762,0.606362747247883,1.0075725652166052,0.31542437337804075,walking,rightHand
-0.140625,-0.453125,0.5625,-0.78125,-1.765625,-0.140625,-0.37314453125,-0.900390625,0.1908203125,0.13420980268727584,0.278367644225776,0.1347694169038589,0.390625,0.734375,0.203125,1.9320740555812037,0.5721822944875173,1.004046924697989,0.30293407648200354,walking,rightHand
-0.109375,-0.578125,0.65625,-0.828125,-1.734375,0.03125,-0.3666015625,-0.90556640625,0.22568359375,0.14031223407862348,0.2746056688653932,0.1465099722132104,0.328125,0.65625,0.25,1.9483692099099186,0.6159501045133445,1.0130356469916957,0.3091421223362635,walking,rightHand
-0.046875,-0.5625,0.703125,-0.859375,-1.8125,-0.046875,-0.35107421875,-0.89931640625,0.2154296875,0.14713927568755228,0.24546137444556956,0.12261115936506402,0.515625,1.046875,0.25,1.9538123790425732,0.5939555565233816,1.0006545864609735,0.2718718926680129,walking,rightHand
0.03125,-0.53125,0.59375,-0.90625,-1.671875,-0.046875,-0.3693359375,-0.91064453125,0.2109375,0.15238424967636918,0.2569731361787574,0.1378181175675905,0.390625,0.6875,0.3125,1.852007462356726,0.5738864897564674,1.0201313060398254,0.2785093614340924,walking,rightHand
-0.046875,-0.421875,0.59375,-0.828125,-2.0,-0.046875,-0.38837890625,-0.89248046875,0.2263671875,0.1451316107478367,0.30248481579531983,0.13333303583459835,0.421875,0.90625,0.25,2.055682387462859,0.5353700530941192,1.0127991045742895,0.32094667167833774,walking,rightHand
-0.0625,-0.46875,0.859375,-1.078125,-1.78125,0.0,-0.46044921875,-0.84501953125,0.22490234375,0.21890382251026574,0.26104467441693874,0.14459368472352144,0.453125,0.625,0.390625,2.0519379178596022,0.610775633927877,1.0147255511119906,0.2891742043856525,walking,rightHand
-0.234375,-0.546875,0.65625,-0.890625,-1.609375,0.015625,-0.487109375,-0.83212890625,0.2453125,0.1743677334715974,0.18492106531539637,0.12321594388964587,0.390625,0.53125,0.21875,1.7838522658140723,0.6693265622063718,1.0145499372562456,0.2002869514507923,walking,rightHand
-0.109375,-0.515625,0.609375,-0.703125,-1.546875,0.046875,-0.352734375,-0.8978515625,0.23046875,0.1176017964885859,0.21241014664673302,0.1296785606337852,0.296875,0.515625,0.234375,1.7151951875078242,0.6023229771061369,1.0051451312328135,0.22125844670562853,walking,rightHand
-0.15625,-0.296875,0.53125,-1.203125,-1.671875,0.0,-0.455078125,-0.86064453125,0.22548828125,0.20228607903954196,0.2706044093750258,0.10971311556679646,0.640625,0.71875,0.203125,1.8564183425348932,0.4671848871164392,1.0211116195356449,0.28616019659836167,walking,rightHand
-0.109375,-0.484375,0.609375,-0.71875,-1.625,0.046875,-0.34814453125,-0.905859375,0.24091796875,0.12320811615862615,0.2286811654303058,0.12197186970038035,0.3125,0.59375,0.21875,1.7259083885377577,0.5706869489921773,1.0144312862968503,0.23005431011968744,walking,rightHand
-0.125,-0.5,0.640625,-0.71875,-1.734375,0.0,-0.348828125,-0.90556640625,0.23115234375,0.11869348104678347,0.2451083121678349,0.1369698460708773,0.359375,0.765625,0.234375,1.8844812366404713,0.5609788459692575,1.0088717225627766,0.26481179301990787,walking,rightHand
-0.109375,-0.453125,0.578125,-0.6875,-1.609375,0.03125,-0.34560546875,-0.9103515625,0.23232421875,0.11670822952395161,0.23764740840331852,0.12175325865816763,0.390625,0.796875,0.203125,1.7806331168646168,0.6006994620856589,1.0117059976806482,0.2517837263403169,walking,rightHand
-0.046875,-0.625,0.59375,-0.71875,-1.578125,0.0,-0.34208984375,-0.90419921875,0.24140625,0.11829237889589357,0.22633363029955245,0.1346145206966542,0.28125,0.78125,0.28125,1.7020495457682776,0.7290364467055128,1.0100014349985909,0.23652825185777226,walking,rightHand
-0.09375,-0.390625,0.6875,-0.75,-1.84375,0.0,-0.33623046875,-0.91826171875,0.22568359375,0.12326792142887474,0.29861149021861294,0.13194106770176017,0.390625,1.046875,0.296875,2.00883060276993,0.5417167444799911,1.016981506479394,0.3074723627939123,walking,rightHand
-0.125,-0.53125,0.59375,-0.71875,-1.6875,0.03125,-0.34189453125,-0.91748046875,0.22626953125,0.11377698168735978,0.24807738918993527,0.1194082925082988,0.328125,0.78125,0.21875,1.8329929845064874,0.6368026210098385,1.014722902923746,0.26233376008287485,walking,rightHand
-0.03125,-0.46875,0.609375,-0.75,-1.75,-0.078125,-0.31728515625,-0.9181640625,0.24140625,0.12190292670838455,0.24892585365649023,0.12663290756474752,0.453125,0.6875,0.296875,1.8411660919441788,0.587549864905099,1.0162714197792568,0.24865811542113472,walking,rightHand
-0.046875,-0.5625,0.671875,-0.671875,-1.640625,-0.015625,-0.31552734375,-0.9248046875,0.22509765625,0.10835945984412844,0.23747741935336067,0.13103663675231855,0.328125,0.5625,0.25,1.7277463418786336,0.6449927325171967,1.0177694267690736,0.23399249896545943,walking,rightHand
-0.0625,-0.640625,0.5625,-0.625,-1.671875,0.015625,-0.3052734375,-0.9185546875,0.229296875,0.10081916078556451,0.25755932931012543,0.11528093995088308,0.3125,0.65625,0.203125,1.7752778171669357,0.6989459139482825,1.0056869528974415,0.2603050128661646,walking,rightHand
0.0625,-0.609375,0.546875,-0.609375,-1.703125,-0.015625,-0.29248046875,-0.92421875,0.237890625,0.10708622608254897,0.22990830180871252,0.11742409292915934,0.578125,0.640625,0.328125,1.772387492021708,0.6940385098285253,1.0109227792533506,0.22870199841748326,walking,rightHand
0.03125,0.140625,0.921875,-1.375,-1.6875,0.0,-0.466796875,-0.77978515625,0.3158203125,0.2887269906124079,0.33339074078334824,0.2032601713706475,0.453125,0.609375,0.484375,1.8703066259306254,0.5317093602241736,1.0312080317097148,0.3118943781326047,walking,rightHand
-0.125,-0.53125,0.65625,-0.796875,-1.796875,-0.0625,-0.3736328125,-0.90087890625,0.237890625,0.13537191787543235,0.2988829956534452,0.1383402135730273,0.46875,0.90625,0.359375,1.9696178642696152,0.5964167088747598,1.0171245281028112,0.31600664857155136,walking,rightHand
0.0,-0.375,0.515625,-0.609375,-1.765625,-0.1875,-0.3119140625,-0.909375,0.21796875,0.11121801196141817,0.3038039266776844,0.1134854853504188,0.3125,0.796875,0.21875,1.828125,0.4386146514880687,1.0010226023713156,0.2950799372207448,walking,rightHand
0.015625,-0.5,0.6875,-0.734375,-1.796875,-0.015625,-0.310546875,-0.940625,0.225,0.13397366295054708,0.29523244293545253,0.1415793524858567,0.296875,0.546875,0.375,1.915321652164461,0.5291779444336281,1.0306750804212463,0.30742960743388137,walking,rightHand
-0.03125,-0.4375,0.546875,-0.703125,-1.78125,0.015625,-0.30673828125,-0.928515625,0.2115234375,0.11825375607082213,0.30825312957484896,0.11617437452504475,0.3125,0.75,0.234375,1.9297349437487523,0.47186465220442186,1.0130165897001464,0.3116262767296251,walking,rightHand
-0.078125,-0.625,0.640625,-0.640625,-1.5625,0.015625,-0.3173828125,-0.9111328125,0.2291015625,0.0962422194105661,0.24488168779152303,0.1335735053300601,0.296875,0.640625,0.203125,1.6768326028930258,0.6745947857788407,1.0038515509347703,0.2501656943327528,walking,rightHand
-0.140625,-0.578125,0.765625,-0.71875,-1.75,0.0,-0.3400390625,-0.9103515625,0.2259765625,0.10952914088015919,0.2754550595228297,0.16395026952721484,0.328125,0.84375,0.328125,1.923398786166041,0.6521448985846627,1.0100874660214698,0.29958438921249786,walking,rightHand
0.0,-0.640625,0.828125,-0.796875,-1.5625,-0.0625,-0.31669921875,-0.93740234375,0.228125,0.12387368294846164,0.20738159825307692,0.14546294496165763,0.328125,0.6875,0.46875,1.6751574086485126,0.747881121485895,1.0307654815655003,0.21885793056452207,walking,rightHand
0.0,-0.640625,0.53125,-0.703125,-1.5,0.015625,-0.30322265625,-0.921484375,0.2181640625,0.11754625216387875,0.19502199307014959,0.10880336215871315,0.3125,0.59375,0.234375,1.6296507965665528,0.7266884971395928,1.0074176472816987,0.19314931193803941,walking,rightHand
-0.078125,-0.59375,0.75,-0.734375,-1.671875,-0.046875,-0.32548828125,-0.9271484375,0.24599609375,0.12171668018490675,0.23419403063142383,0.14198056978930446,0.421875,0.671875,0.25,1.7926580953642555,0.6449927325171967,1.026083653649605,0.2507290701096814,walking,rightHand
-0.078125,-0.46875,0.609375,-0.625,-1.796875,0.0,-0.297265625,-0.9263671875,0.22373046875,0.10370302675172288,0.22960213258170153,0.1250168507092419,0.359375,0.875,0.21875,1.8953968705458495,0.6006994620856589,1.0101053496649364,0.2349828071878795,walking,rightHand
0.015625,-0.609375,0.625,-0.703125,-1.6875,0.0,-0.29921875,-0.932421875,0.2498046875,0.12302138833956357,0.2230288917310417,0.13710307896790774,0.34375,0.96875,0.25,1.863571944043213,0.6977222988051909,1.02515950475582,0.23212061290406294,walking,rightHand
-0.03125,-0.640625,0.609375,-0.546875,-1.703125,0.015625,-0.3052734375,-0.92373046875,0.247265625,0.09607774976088675,0.24354361951063022,0.13695250401125506,0.234375,0.875,0.21875,1.795583775196802,0.7451011885978978,1.017277849669139,0.2447140922385303,walking,rightHand
-0.046875,-0.546875,0.609375,-0.59375,-1.671875,0.03125,-0.295703125,-0.91884765625,0.23681640625,0.09351303253730946,0.23474811021598327,0.14099626561936845,0.265625,0.8125,0.234375,1.8020983862569768,0.6398623509201022,1.0061019600453551,0.24318680560856082,walking,rightHand
-0.0625,-0.5625,0.59375,-0.609375,-1.78125,-0.03125,-0.30390625,-0.93232421875,0.225390625,0.09985371572467978,0.24059629486418374,0.13462307527253023,0.484375,0.796875,0.328125,1.866124828354202,0.6187184335382291,1.0179660719400174,0.24892584827686887,walking,rightHand
-0.03125,-0.609375,0.578125,-0.59375,-1.71875,0.03125,-0.31376953125,-0.91552734375,0.2306640625,0.10427920230603951,0.2280043301819867,0.13487305657192125,0.328125,0.828125,0.203125,1.8166036519078674,0.6610686187908181,1.0077402534315463,0.23493915137146154,walking,rightHand
0.53125,1.4375,0.78125,-1.5625,-1.4375,0.03125,-0.04130859375,0.276171875,0.3626953125,0.41763846066781846,0.8575148715120845,0.18030607313492159,0.46875,0.59375,0.515625,2.134171384870484,0.3140586131600278,1.0292205655175866,0.2952112402532978,walking,rightHand
0.46875,1.328125,0.8125,-0.75,-2.0,-0.140625,-0.2228515625,-0.41513671875,0.314453125,0.2750087520718144,0.8316886689259543,0.188819957541461,0.359375,0.859375,0.4375,2.179561488293001,0.5419420373757695,1.0098945916209368,0.3155749831879731,walking,rightHand
-0.140625,-0.46875,0.65625,-0.640625,-1.703125,0.0625,-0.33642578125,-0.90947265625,0.24521484375,0.10279544425817162,0.2073268006184738,0.12054763272449016,0.3125,0.671875,0.234375,1.8014886422414658,0.5751613224783113,1.0105717840191093,0.2171405389791175,walking,rightHand
-0.0625,-0.390625,0.765625,-0.828125,-2.0,-0.125,-0.32392578125,-0.92392578125,0.2259765625,0.14607938315368774,0.32493026716122886,0.1346155187585183,0.453125,1.359375,0.453125,2.1900654599235154,0.4785435259722986,1.0196966888727392,0.3386759744810142,walking,rightHand
-0.015625,-0.53125,0.609375,-0.609375,-1.859375,0.046875,-0.31025390625,-0.90947265625,0.23271484375,0.11248043804581563,0.25569679266325845,0.12283898609116836,0.390625,1.0,0.28125,1.9506233979487173,0.5721822944875173,1.0016596413861685,0.2592146089029681,walking,rightHand
1.21875,0.4375,1.984375,-1.1875,-2.0,-0.4375,-0.2818359375,-0.92265625,0.225390625,0.30660160383205115,0.44409685598092036,0.29454382026751647,1.25,0.765625,1.0625,2.8219026853569917,0.1781524101717403,1.0820637872158174,0.43296279526195247,walking,rightHand
0.09375,0.375,0.625,-1.21875,-1.6875,0.015625,-0.297265625,-0.87783203125,0.2734375,0.20404100728840582,0.3462019109962449,0.11548654169596168,0.453125,0.78125,0.203125,1.773557952957839,0.38559258372665833,1.020513075320763,0.25773084944653024,walking,rightHand
0.203125,0.921875,0.671875,-1.125,-1.671875,0.03125,-0.45048828125,-0.6783203125,0.296875,0.22251658027619764,0.5323886806546604,0.14610332711268495,0.40625,0.953125,0.234375,1.8519415487536317,0.5387793640489583,1.0194738029300237,0.2536758237363014,walking,rightHand
-0.109375,-0.53125,0.515625,-0.765625,-1.890625,0.0625,-0.3671875,-0.9056640625,0.240625,0.1374387906928278,0.24980883697137252,0.09213426868967448,0.390625,1.234375,0.25,2.0205245683361537,0.6043462376816786,1.0213681171114926,0.24362683634940993,walking,rightHand
-0.140625,-0.578125,0.515625,-0.8125,-1.875,0.03125,-0.3439453125,-0.90908203125,0.23154296875,0.12804596978754368,0.24328814413858155,0.11089980307514498,0.421875,0.859375,0.21875,1.9641563472010064,0.6942143716100957,1.0115051498241399,0.2508498876233033,walking,rightHand
0.03125,0.328125,0.578125,-1.125,-1.671875,-1.03125,-0.55458984375,-0.492578125,-0.11337890625,0.248891982950159,0.5249111688755524,0.44039029721382994,0.484375,0.703125,0.328125,1.801895161177531,0.5706869489921773,1.0122058904855344,0.25887670824452436,walking,rightHand
-0.046875,0.546875,0.59375,-1.265625,-1.859375,-1.140625,-0.48603515625,-0.71611328125,0.0416015625,0.23086401203786772,0.4836825603042428,0.33627562011870943,0.390625,1.046875,0.390625,1.9501852876714048,0.6043462376816786,1.0365509937232191,0.2731919574699425,walking,rightHand
0.0,-0.46875,0.5,-0.90625,-2.0,0.046875,-0.409375,-0.8744140625,0.20712890625,0.17794371084576088,0.30466740429213834,0.10158323861497467,0.390625,1.15625,0.203125,2.107580254996236,0.610975462375536,1.0074508297869795,0.30771360549396665,walking,rightHand
-0.109375,-0.375,0.5,-1.25,-1.828125,-0.015625,-0.43505859375,-0.89140625,0.19111328125,0.18359858505107943,0.3127102280288198,0.1060784934664674,0.625,1.015625,0.3125,2.069943953045589,0.5358258812338202,1.030754007231574,0.31691617758370627,walking,rightHand
0.421875,1.25,1.046875,-1.171875,-1.6875,-0.125,-0.38212890625,-0.52880859375,0.2826171875,0.2788421500748898,0.7354323122574353,0.20433005736856574,0.765625,1.078125,0.578125,1.8008786917779886,0.5721822944875173,1.0478401810108826,0.25338281861980344,walking,rightHand
0.34375,1.59375,0.46875,-1.71875,-1.6875,-0.515625,-0.29365234375,-0.24580078125,0.10712890625,0.40820728031385406,0.9967405882055131,0.15466816110412246,1.328125,0.765625,0.46875,2.188057964554413,0.20070675904164265,1.102921572091177,0.345081902899352,walking,rightHand
-0.046875,-0.359375,0.53125,-1.0625,-1.765625,-0.09375,-0.45625,-0.89267578125,0.20439453125,0.2117651695352705,0.2888672045262337,0.12268107329280974,0.546875,0.796875,0.390625,1.9883695031985378,0.5594535559365049,1.053014732596867,0.2844652645194562,walking,rightHand
0.421875,0.71875,1.4375,-1.5625,-1.78125,-1.3125,-0.4654296875,-0.32841796875,0.45009765625,0.4584608019617777,0.5883919944732051,0.48857291799815644,0.953125,0.75,1.375,2.0735381710677525,0.41546049375963534,1.0817685704399604,0.3845747994657524,walking,rightHand
0.5,0.421875,1.078125,-0.421875,0.125,0.75,0.1015625,0.34130859375,0.9140625,0.17340321333574324,0.05711550959119505,0.08201024596688142,0.4375,0.25,0.234375,1.1581487787629015,0.8531021059199186,0.9983366894360571,0.06774049551289581,walking,rightHand
-0.15625,0.09375,0.890625,-1.28125,-1.734375,-0.15625,-0.48935546875,-0.6537109375,0.35146484375,0.22948831153474492,0.4064196228340694,0.2938049681515104,0.96875,0.65625,0.640625,1.766523554541518,0.609375,1.022529924833317,0.21754256633656166,walking,rightHand
-0.03125,-0.59375,0.203125,-0.453125,-2.0,-0.3125,-0.235546875,-1.0443359375,0.00673828125,0.10586590651918554,0.24565609637503893,0.0978628416194117,0.125,0.609375,0.203125,2.03964610901009,0.6133683258247038,1.0813215291802556,0.24061473992669768,walking,rightHand
0.0,-0.75,0.203125,-0.453125,-1.421875,-0.1875,-0.21416015625,-1.03046875,-0.001171875,0.1088415912030156,0.1596312605584642,0.08315287309912008,0.109375,0.390625,0.1875,1.4241053935278105,0.7598635259867392,1.0613356217443481,0.15944873978196242,walking,rightHand
-0.03125,-0.59375,0.25,-0.46875,-2.0,-0.40625,-0.2322265625,-1.0166015625,0.01357421875,0.08863966610016231,0.24460877873843373,0.10057876374056693,0.265625,0.625,0.296875,2.0295666101411896,0.6316057166064918,1.0518448656043833,0.24269927195248428,walking,rightHand
0.046875,-0.625,0.25,-0.375,-1.484375,-0.203125,-0.21767578125,-0.99970703125,0.00458984375,0.08778035644812225,0.1252144371728294,0.09452634650271603,0.1875,0.375,0.3125,1.500488201803,0.641386742242931,1.0312545379939726,0.12468554486354833,walking,rightHand
-0.09375,-0.734375,0.265625,-0.421875,-1.375,-0.171875,-0.2390625,-0.9921875,-0.002734375,0.060624371876406305,0.14719225904990327,0.09013520455535588,0.15625,0.25,0.125,1.3926424971973246,0.7509759275436197,1.0262500742992267,0.14763970718485517,walking,rightHand
-0.046875,-0.765625,0.1875,-0.40625,-1.375,-0.25,-0.22744140625,-0.99794921875,-0.05693359375,0.06626222878989955,0.14613613283289786,0.0840856410560986,0.171875,0.28125,0.140625,1.3852600162063438,0.7785892189563121,1.0306026868401974,0.1465528928937233,walking,rightHand
0.03125,-0.71875,0.203125,-0.390625,-1.40625,-0.203125,-0.22705078125,-1.0181640625,-0.041796875,0.07684529491648075,0.18293116294087708,0.08096356592609144,0.1875,0.375,0.125,1.4373301530093912,0.7362011868368592,1.0508963024223943,0.17722143005708688,walking,rightHand
-0.046875,-0.5,0.296875,-0.609375,-1.5,-0.296875,-0.269921875,-0.98369140625,-0.0234375,0.11189331852590209,0.22226197868771855,0.1029309566633024,0.25,0.390625,0.21875,1.5357872828373726,0.5968259142120087,1.03047888438772,0.2270538678512999,walking,rightHand
-0.046875,-0.65625,0.140625,-0.375,-1.453125,-0.234375,-0.23310546875,-1.02177734375,-0.0279296875,0.08089567825291422,0.18313425726911398,0.07904115922798062,0.140625,0.390625,0.125,1.4629206125931782,0.6658523672707036,1.054845858732264,0.18080906151133122,walking,rightHand
-0.046875,-0.640625,0.140625,-0.46875,-1.484375,-0.234375,-0.2998046875,-0.9818359375,-0.010546875,0.10442951555967074,0.190963872774644,0.0801247599192824,0.1875,0.3125,0.140625,1.5330028233013793,0.6764019006847926,1.0344105311006242,0.19412048576841953,walking,rightHand
-0.109375,-0.703125,0.15625,-0.484375,-1.40625,-0.234375,-0.2779296875,-0.98955078125,-0.01201171875,0.07796539317492472,0.1800447371340491,0.07310360152543499,0.109375,0.3125,0.171875,1.4301783651873636,0.7338761603635862,1.0337140623409475,0.1783221090655474,walking,rightHand
-0.078125,-0.734375,0.203125,-0.421875,-1.5,-0.203125,-0.2791015625,-0.98544921875,-0.03564453125,0.06915900662407444,0.1487294059107408,0.08562060775457725,0.140625,0.421875,0.234375,1.5467960838455728,0.7888690975852711,1.0312728510112972,0.14458794306481787,walking,rightHand
0.015625,-0.34375,0.171875,-0.5625,-1.78125,-0.234375,-0.284375,-1.0142578125,-0.00341796875,0.1309722090222331,0.2613645533990534,0.09626589863677028,0.328125,0.625,0.234375,1.8682168972043904,0.410137648387709,1.0671822063787006,0.2554799505243163,walking,rightHand
